strHUC12RNG,strUC,intGapOrigin,intGapPres,intGapRepro,intGapSeas,Origin,Presence,Reproduction,Season
051201011302,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
051402040703,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
030801031502,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
041201030506,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
050600030503,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
050800030304,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
030601070105,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
050400010301,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
070700031004,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
070700050101,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
031601030102,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
101701010302,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
103001030305,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
120302010603,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
102701040607,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
120100010506,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
080903020205,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
102300031202,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
102400130406,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
030602010706,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
031001011006,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
060300030902,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
080102030602,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
102802020205,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
051002050710,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110100070402,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110100090203,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
041300010602,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
051302050408,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
030601040106,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
040802030206,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
051002050307,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
102902010603,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
031300040402,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
071100020106,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
071300040401,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
080202031609,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
120401010403,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
030602010606,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
050702010606,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
051201050505,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
051201080302,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
111101020204,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
070802060407,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110100070903,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
020801110104,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
031501050807,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
070700060304,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
071401010504,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
071401060604,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
030401040504,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
031401030201,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
050500090602,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
070900070102,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
103001040408,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
051302050605,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
060101050704,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
070400080202,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
071402020802,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
111102020704,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
030801021201,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
040500030809,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
020801110101,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
020801110802,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
041300010802,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
071000091202,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
102300040501,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
030102040302,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
050600021104,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
121004070103,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
051401030307,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
111401030406,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
120100041003,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
030300030401,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
102400090702,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
020700090804,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
030101010501,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
031601060203,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
050600020207,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
050600020304,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
040900030401,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
050400050206,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
080500010504,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
080801000102,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110500030509,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
020503050106,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
041000060401,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
102901010102,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
031200010603,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
050301010102,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
080401030904,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
080702020704,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
030801021405,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
031501050304,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
041201040603,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
051202050202,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
051202080905,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
030101060201,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
050600020101,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
071401050602,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
071401080104,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
080203020305,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
080302050408,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
120701030405,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
020301010208,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
031002030102,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
070300030301,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
070500070602,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
102300040405,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
050301010603,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
050301060704,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
060400010101,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
070102050307,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110902020202,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
030300030502,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
051201140708,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
120602020703,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
121102050505,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
031601010503,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
102801031104,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
030501091002,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
030401040104,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
050901030201,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
070500070605,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
102400060101,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
111302010304,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
031502030603,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
102901010105,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
111403040303,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
070500071005,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110600050503,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
120602020706,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
051201081104,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
060102010204,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
060300021001,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
102801031604,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
121002020509,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
020502050206,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
031700030303,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
041000070101,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
051002051401,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
051202011302,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
070700050202,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
120200070103,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
070600020402,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
020503041204,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
031501060808,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
031300010106,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
071100040203,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
020401040308,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
030701040507,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
051302060603,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
070802030103,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
080403020202,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
020801040104,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
060102020503,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
070700030305,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
080402060101,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
030902061405,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
031602010406,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
031602010905,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
071401020104,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
051002051405,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
070400020403,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
070801040302,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
121102020105,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
031300031204,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
060300020201,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
070300011002,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
020401040605,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
030101011104,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
031501060502,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
070300020311,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
020801070202,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
030701031404,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
031501060610,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
070300010404,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
102901040301,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
120701030803,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
031502010101,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
050500020302,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
051302010307,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
121004020104,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
031001020104,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
041000120606,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
030801031405,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
031601130301,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
031602010902,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
071300010304,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
030402050703,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
050200030202,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
051302060604,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
030601040203,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
050400010803,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
051201121402,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
051402020106,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
102901100107,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
103001020703,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110702060403,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
050500020305,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
102200020402,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
103001021509,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
041000090504,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
051100011004,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
070400020202,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
102300031101,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
102702050406,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110100080207,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
040500010105,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
040500060405,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
102801011102,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110702070403,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110702090203,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
111003020706,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
030101030904,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
030501050902,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
031101020603,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
051201081207,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
070700031106,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
120200010201,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
031300050503,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
020402050304,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
030702050102,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
031300100801,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
070600051002,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
031101020301,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
051202020603,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
080102080209,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110100030102,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110100080806,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
051301030606,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
102200011304,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
102801011705,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
120903010206,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
030501030405,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
030802010303,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
031300120405,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
070700060203,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
111402070901,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
121004020203,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
030601040209,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
041300020704,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
051201121001,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
120200060402,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
102400050505,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
050301030804,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
080802020903,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
040500010606,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
030501050101,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
031300021204,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
031402020109,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
060102040405,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
070700031102,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
102400120404,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
120903010705,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
031300030501,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
051401040702,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
071300050302,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
051201090507,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
070802081009,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
030902021200,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
060200040305,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
071200020205,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
071200020704,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
101702031803,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
031402020904,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
041201020108,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
051201081101,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
030202011702,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
031403040101,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
050302010302,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110702090308,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
020301040201,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
050100050601,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
071000030504,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
071300120501,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
111101010106,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
120100051005,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
020402070102,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
020402070201,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
030102020403,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
030102051304,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
070102060902,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
070400010302,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110100140605,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
030402010103,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
030701020603,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
031300130203,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
031700080406,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
051100011202,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
071300080604,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
080902010303,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
111403060411,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
031200020201,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
111102010901,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
111402080203,bRBWOx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
